delivery,batsman,bowler,extras_dict,non_striker,runs_dict,wicket_dict,wides,noballs,legbyes,byes,penalty,kind,player_out,fielders,runs,extras,total,team,city,date,gender,match_type,neutral_venue,winner,winType,winMargin,result,resultHow,resultTeam,non_boundary,ManOfMatch,overs,team1,team2,tossWinner,tossDecision,venue
0.1,A Lyth,WJ Durston,0,DJ Willey,"{'batsman': 3, 'extras': 0, 'total': 3}",0,0.0,0,0.0,0.0,0,0,0,0,3,0,3,Yorkshire,Derby,2016-07-10,male,T20,0,Yorkshire,runs,1,0,0,0,0,AU Rashid,20,Derbyshire,Yorkshire,Derbyshire,field,County Ground
0.2,DJ Willey,WJ Durston,0,A Lyth,"{'batsman': 0, 'extras': 0, 'total': 0}",0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,Yorkshire,Derby,2016-07-10,male,T20,0,Yorkshire,runs,1,0,0,0,0,AU Rashid,20,Derbyshire,Yorkshire,Derbyshire,field,County Ground
0.3,DJ Willey,WJ Durston,0,A Lyth,"{'batsman': 0, 'extras': 0, 'total': 0}",0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,Yorkshire,Derby,2016-07-10,male,T20,0,Yorkshire,runs,1,0,0,0,0,AU Rashid,20,Derbyshire,Yorkshire,Derbyshire,field,County Ground
0.4,DJ Willey,WJ Durston,0,A Lyth,"{'batsman': 1, 'extras': 0, 'total': 1}",0,0.0,0,0.0,0.0,0,0,0,0,1,0,1,Yorkshire,Derby,2016-07-10,male,T20,0,Yorkshire,runs,1,0,0,0,0,AU Rashid,20,Derbyshire,Yorkshire,Derbyshire,field,County Ground
0.5,A Lyth,WJ Durston,0,DJ Willey,"{'batsman': 2, 'extras': 0, 'total': 2}",0,0.0,0,0.0,0.0,0,0,0,0,2,0,2,Yorkshire,Derby,2016-07-10,male,T20,0,Yorkshire,runs,1,0,0,0,0,AU Rashid,20,Derbyshire,Yorkshire,Derbyshire,field,County Ground
0.6,A Lyth,WJ Durston,0,DJ Willey,"{'batsman': 1, 'extras': 0, 'total': 1}",0,0.0,0,0.0,0.0,0,0,0,0,1,0,1,Yorkshire,Derby,2016-07-10,male,T20,0,Yorkshire,runs,1,0,0,0,0,AU Rashid,20,Derbyshire,Yorkshire,Derbyshire,field,County Ground
1.1,A Lyth,SJ Thakor,0,DJ Willey,"{'batsman': 4, 'extras': 0, 'total': 4}",0,0.0,0,0.0,0.0,0,0,0,0,4,0,4,Yorkshire,Derby,2016-07-10,male,T20,0,Yorkshire,runs,1,0,0,0,0,AU Rashid,20,Derbyshire,Yorkshire,Derbyshire,field,County Ground
1.2,A Lyth,SJ Thakor,0,DJ Willey,"{'batsman': 4, 'extras': 0, 'total': 4}",0,0.0,0,0.0,0.0,0,0,0,0,4,0,4,Yorkshire,Derby,2016-07-10,male,T20,0,Yorkshire,runs,1,0,0,0,0,AU Rashid,20,Derbyshire,Yorkshire,Derbyshire,field,County Ground
1.3,A Lyth,SJ Thakor,0,DJ Willey,"{'batsman': 0, 'extras': 0, 'total': 0}",0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,Yorkshire,Derby,2016-07-10,male,T20,0,Yorkshire,runs,1,0,0,0,0,AU Rashid,20,Derbyshire,Yorkshire,Derbyshire,field,County Ground
1.4,A Lyth,SJ Thakor,0,DJ Willey,"{'batsman': 0, 'extras': 0, 'total': 0}",0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,Yorkshire,Derby,2016-07-10,male,T20,0,Yorkshire,runs,1,0,0,0,0,AU Rashid,20,Derbyshire,Yorkshire,Derbyshire,field,County Ground
1.5,A Lyth,SJ Thakor,0,DJ Willey,"{'batsman': 2, 'extras': 0, 'total': 2}",0,0.0,0,0.0,0.0,0,0,0,0,2,0,2,Yorkshire,Derby,2016-07-10,male,T20,0,Yorkshire,runs,1,0,0,0,0,AU Rashid,20,Derbyshire,Yorkshire,Derbyshire,field,County Ground
1.6,A Lyth,SJ Thakor,0,DJ Willey,"{'batsman': 0, 'extras': 0, 'total': 0}",0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,Yorkshire,Derby,2016-07-10,male,T20,0,Yorkshire,runs,1,0,0,0,0,AU Rashid,20,Derbyshire,Yorkshire,Derbyshire,field,County Ground
2.1,DJ Willey,A Carter,0,A Lyth,"{'batsman': 0, 'extras': 0, 'total': 0}",0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,Yorkshire,Derby,2016-07-10,male,T20,0,Yorkshire,runs,1,0,0,0,0,AU Rashid,20,Derbyshire,Yorkshire,Derbyshire,field,County Ground
